,sentence,prefix,suffix,dir,header,ScripCode,dir_status
239,Current Assets - YoY Growth in year ended Mar 2022 is -3.18% vs 9.01% in Mar 2021,Current Assets,YoY Growth in year ended Mar 2022 is -3.18% vs 9.01% in Mar 2021,-1.0,Balance Sheet Analysis Highlights,532755,bad
240,Borrowings - YoY Growth in year ended Dec 2022 is 10.56% vs 24.07% in Dec 2021,Borrowings,YoY Growth in year ended Dec 2022 is 10.56% vs 24.07% in Dec 2021,1.0,Balance Sheet Analysis Highlights,540180,good
241,Other Long Term Liabilities - YoY Growth in year ended Dec 2022 is 419.79% vs 26.90% in Dec 2021,Other Long Term Liabilities,YoY Growth in year ended Dec 2022 is 419.79% vs 26.90% in Dec 2021,-1.0,Balance Sheet Analysis Highlights,540180,bad
242,Fixed Assets - YoY Growth in year ended Dec 2022 is 6.24% vs -3.72% in Dec 2021,Fixed Assets,YoY Growth in year ended Dec 2022 is 6.24% vs -3.72% in Dec 2021,1.0,Balance Sheet Analysis Highlights,540180,good
243,,Investments,No Investments in the last few periods;,,Balance Sheet Analysis Highlights,540180,
244,Current Assets - YoY Growth in year ended Dec 2022 is 33.70% vs 41.48% in Dec 2021,Current Assets,YoY Growth in year ended Dec 2022 is 33.70% vs 41.48% in Dec 2021,-1.0,Balance Sheet Analysis Highlights,540180,bad
245,Borrowings - YoY Growth in year ended Mar 2022 is -9.09% vs -33.62% in Mar 2021,Borrowings,YoY Growth in year ended Mar 2022 is -9.09% vs -33.62% in Mar 2021,-1.0,Balance Sheet Analysis Highlights,532424,bad
246,Other Long Term Liabilities - YoY Growth in year ended Mar 2022 is -10.27% vs -57.10% in Mar 2021,Other Long Term Liabilities,YoY Growth in year ended Mar 2022 is -10.27% vs -57.10% in Mar 2021,-1.0,Balance Sheet Analysis Highlights,532424,bad
247,Fixed Assets - YoY Growth in year ended Mar 2022 is 4.16% vs -3.99% in Mar 2021,Fixed Assets,YoY Growth in year ended Mar 2022 is 4.16% vs -3.99% in Mar 2021,1.0,Balance Sheet Analysis Highlights,532424,good
248,Investments - YoY Growth in year ended Mar 2022 is 680.30% vs -36.98% in Mar 2021,Investments,YoY Growth in year ended Mar 2022 is 680.30% vs -36.98% in Mar 2021,1.0,Balance Sheet Analysis Highlights,532424,good
249,Current Assets - YoY Growth in year ended Mar 2022 is 27.16% vs -6.99% in Mar 2021,Current Assets,YoY Growth in year ended Mar 2022 is 27.16% vs -6.99% in Mar 2021,1.0,Balance Sheet Analysis Highlights,532424,good
250,Borrowings - YoY Growth in year ended Mar 2022 is 10.58% vs 14.60% in Mar 2021,Borrowings,YoY Growth in year ended Mar 2022 is 10.58% vs 14.60% in Mar 2021,1.0,Balance Sheet Analysis Highlights,539254,good
251,Other Long Term Liabilities - YoY Growth in year ended Mar 2022 is -18.55% vs -1.68% in Mar 2021,Other Long Term Liabilities,YoY Growth in year ended Mar 2022 is -18.55% vs -1.68% in Mar 2021,1.0,Balance Sheet Analysis Highlights,539254,good
252,Fixed Assets - YoY Growth in year ended Mar 2022 is 8.28% vs 19.01% in Mar 2021,Fixed Assets,YoY Growth in year ended Mar 2022 is 8.28% vs 19.01% in Mar 2021,-1.0,Balance Sheet Analysis Highlights,539254,bad
253,Investments - YoY Growth in year ended Mar 2022 is -1.15% vs  in Mar 2021,Investments,YoY Growth in year ended Mar 2022 is -1.15% vs  in Mar 2021,-1.0,Balance Sheet Analysis Highlights,539254,bad
254,Current Assets - YoY Growth in year ended Mar 2022 is -0.91% vs -45.96% in Mar 2021,Current Assets,YoY Growth in year ended Mar 2022 is -0.91% vs -45.96% in Mar 2021,1.0,Balance Sheet Analysis Highlights,539254,good
255,Borrowings - YoY Growth in year ended Mar 2022 is -100.00% vs -99.85% in Mar 2021,Borrowings,YoY Growth in year ended Mar 2022 is -100.00% vs -99.85% in Mar 2021,1.0,Balance Sheet Analysis Highlights,541154,good
256,Other Long Term Liabilities - YoY Growth in year ended Mar 2022 is 32.30% vs 27.05% in Mar 2021,Other Long Term Liabilities,YoY Growth in year ended Mar 2022 is 32.30% vs 27.05% in Mar 2021,-1.0,Balance Sheet Analysis Highlights,541154,bad
257,Fixed Assets - YoY Growth in year ended Mar 2022 is -1.46% vs -4.73% in Mar 2021,Fixed Assets,YoY Growth in year ended Mar 2022 is -1.46% vs -4.73% in Mar 2021,1.0,Balance Sheet Analysis Highlights,541154,good
258,Investments - YoY Growth in year ended Mar 2022 is 21.53% vs 13.17% in Mar 2021,Investments,YoY Growth in year ended Mar 2022 is 21.53% vs 13.17% in Mar 2021,1.0,Balance Sheet Analysis Highlights,541154,good
259,Current Assets - YoY Growth in year ended Mar 2022 is 11.41% vs -2.45% in Mar 2021,Current Assets,YoY Growth in year ended Mar 2022 is 11.41% vs -2.45% in Mar 2021,1.0,Balance Sheet Analysis Highlights,541154,good
260,Borrowings - YoY Growth in year ended Mar 2022 is -62.62% vs 8.99% in Mar 2021,Borrowings,YoY Growth in year ended Mar 2022 is -62.62% vs 8.99% in Mar 2021,1.0,Balance Sheet Analysis Highlights,505200,good
261,Other Long Term Liabilities - YoY Growth in year ended Mar 2022 is 41.50% vs 40.03% in Mar 2021,Other Long Term Liabilities,YoY Growth in year ended Mar 2022 is 41.50% vs 40.03% in Mar 2021,-1.0,Balance Sheet Analysis Highlights,505200,bad
262,Fixed Assets - YoY Growth in year ended Mar 2022 is 3.26% vs 3.90% in Mar 2021,Fixed Assets,YoY Growth in year ended Mar 2022 is 3.26% vs 3.90% in Mar 2021,-1.0,Balance Sheet Analysis Highlights,505200,bad
263,Investments - YoY Growth in year ended Mar 2022 is 158.16% vs -12.76% in Mar 2021,Investments,YoY Growth in year ended Mar 2022 is 158.16% vs -12.76% in Mar 2021,1.0,Balance Sheet Analysis Highlights,505200,good
264,Current Assets - YoY Growth in year ended Mar 2022 is -36.21% vs 38.18% in Mar 2021,Current Assets,YoY Growth in year ended Mar 2022 is -36.21% vs 38.18% in Mar 2021,-1.0,Balance Sheet Analysis Highlights,505200,bad
265,Borrowings - YoY Growth in year ended Mar 2022 is -6.90% vs 0.08% in Mar 2021,Borrowings,YoY Growth in year ended Mar 2022 is -6.90% vs 0.08% in Mar 2021,1.0,Balance Sheet Analysis Highlights,533096,good
266,Other Long Term Liabilities - YoY Growth in year ended Mar 2022 is -0.93% vs 2.93% in Mar 2021,Other Long Term Liabilities,YoY Growth in year ended Mar 2022 is -0.93% vs 2.93% in Mar 2021,1.0,Balance Sheet Analysis Highlights,533096,good
267,Fixed Assets - YoY Growth in year ended Mar 2022 is 7.17% vs 1.89% in Mar 2021,Fixed Assets,YoY Growth in year ended Mar 2022 is 7.17% vs 1.89% in Mar 2021,1.0,Balance Sheet Analysis Highlights,533096,good
268,Investments - YoY Growth in year ended Mar 2022 is 0.00% vs 0.00% in Mar 2021,Investments,YoY Growth in year ended Mar 2022 is 0.00% vs 0.00% in Mar 2021,0.0,Balance Sheet Analysis Highlights,533096,neutral
269,Current Assets - YoY Growth in year ended Mar 2022 is -8.02% vs 20.89% in Mar 2021,Current Assets,YoY Growth in year ended Mar 2022 is -8.02% vs 20.89% in Mar 2021,-1.0,Balance Sheet Analysis Highlights,533096,bad
270,Deposits - YoY Growth in year ended Mar 2022 is 14.63% vs 26.81% in Mar 2021,Deposits,YoY Growth in year ended Mar 2022 is 14.63% vs 26.81% in Mar 2021,-1.0,Balance Sheet Analysis Highlights,532187,bad
271,Advances - YoY Growth in year ended Mar 2022 is 12.44% vs 2.81% in Mar 2021,Advances,YoY Growth in year ended Mar 2022 is 12.44% vs 2.81% in Mar 2021,1.0,Balance Sheet Analysis Highlights,532187,good
272,Investments - YoY Growth in year ended Mar 2022 is 1.83% vs 16.20% in Mar 2021,Investments,YoY Growth in year ended Mar 2022 is 1.83% vs 16.20% in Mar 2021,-1.0,Balance Sheet Analysis Highlights,532187,bad
273,TOTAL ASSETS - YoY Growth in year ended Mar 2022 is 10.74% vs 18.21% in Mar 2021,TOTAL ASSETS,YoY Growth in year ended Mar 2022 is 10.74% vs 18.21% in Mar 2021,-1.0,Balance Sheet Analysis Highlights,532187,bad
274,Deposits - YoY Growth in year ended Mar 2022 is 8.16% vs 2.22% in Mar 2021,Deposits,YoY Growth in year ended Mar 2022 is 8.16% vs 2.22% in Mar 2021,1.0,Balance Sheet Analysis Highlights,532134,good
275,Advances - YoY Growth in year ended Mar 2022 is 10.03% vs 2.34% in Mar 2021,Advances,YoY Growth in year ended Mar 2022 is 10.03% vs 2.34% in Mar 2021,1.0,Balance Sheet Analysis Highlights,532134,good
276,Investments - YoY Growth in year ended Mar 2022 is 20.89% vs -4.88% in Mar 2021,Investments,YoY Growth in year ended Mar 2022 is 20.89% vs -4.88% in Mar 2021,1.0,Balance Sheet Analysis Highlights,532134,good
277,TOTAL ASSETS - YoY Growth in year ended Mar 2022 is 10.61% vs -0.22% in Mar 2021,TOTAL ASSETS,YoY Growth in year ended Mar 2022 is 10.61% vs -0.22% in Mar 2021,1.0,Balance Sheet Analysis Highlights,532134,good
278,Borrowings - YoY Growth in year ended Mar 2022 is 147.58% vs -24.98% in Mar 2021,Borrowings,YoY Growth in year ended Mar 2022 is 147.58% vs -24.98% in Mar 2021,-1.0,Balance Sheet Analysis Highlights,500096,bad
279,"Other Long Term Liabilities - YoY Growth in year ended Mar 2022 is 7.18% vs 2,779.61% in Mar 2021",Other Long Term Liabilities,"YoY Growth in year ended Mar 2022 is 7.18% vs 2,779.61% in Mar 2021",-1.0,Balance Sheet Analysis Highlights,500096,bad
280,Fixed Assets - YoY Growth in year ended Mar 2022 is 3.70% vs -0.34% in Mar 2021,Fixed Assets,YoY Growth in year ended Mar 2022 is 3.70% vs -0.34% in Mar 2021,1.0,Balance Sheet Analysis Highlights,500096,good
281,Investments - YoY Growth in year ended Mar 2022 is 56.29% vs 137.14% in Mar 2021,Investments,YoY Growth in year ended Mar 2022 is 56.29% vs 137.14% in Mar 2021,-1.0,Balance Sheet Analysis Highlights,500096,bad
282,Current Assets - YoY Growth in year ended Mar 2022 is -9.61% vs -2.14% in Mar 2021,Current Assets,YoY Growth in year ended Mar 2022 is -9.61% vs -2.14% in Mar 2021,-1.0,Balance Sheet Analysis Highlights,500096,bad
283,Borrowings - YoY Growth in year ended Mar 2022 is -4.16% vs -1.67% in Mar 2021,Borrowings,YoY Growth in year ended Mar 2022 is -4.16% vs -1.67% in Mar 2021,1.0,Balance Sheet Analysis Highlights,500440,good
284,Other Long Term Liabilities - YoY Growth in year ended Mar 2022 is 14.28% vs 17.02% in Mar 2021,Other Long Term Liabilities,YoY Growth in year ended Mar 2022 is 14.28% vs 17.02% in Mar 2021,1.0,Balance Sheet Analysis Highlights,500440,good
285,Fixed Assets - YoY Growth in year ended Mar 2022 is 1.20% vs 16.03% in Mar 2021,Fixed Assets,YoY Growth in year ended Mar 2022 is 1.20% vs 16.03% in Mar 2021,-1.0,Balance Sheet Analysis Highlights,500440,bad
286,Investments - YoY Growth in year ended Mar 2022 is 12.29% vs 145.31% in Mar 2021,Investments,YoY Growth in year ended Mar 2022 is 12.29% vs 145.31% in Mar 2021,-1.0,Balance Sheet Analysis Highlights,500440,bad
287,Current Assets - YoY Growth in year ended Mar 2022 is 45.69% vs 2.22% in Mar 2021,Current Assets,YoY Growth in year ended Mar 2022 is 45.69% vs 2.22% in Mar 2021,1.0,Balance Sheet Analysis Highlights,500440,good
288,Borrowings - YoY Growth in year ended Mar 2022 is -100.00% vs -98.96% in Mar 2021,Borrowings,YoY Growth in year ended Mar 2022 is -100.00% vs -98.96% in Mar 2021,1.0,Balance Sheet Analysis Highlights,532488,good
289,Other Long Term Liabilities - YoY Growth in year ended Mar 2022 is -22.22% vs -17.45% in Mar 2021,Other Long Term Liabilities,YoY Growth in year ended Mar 2022 is -22.22% vs -17.45% in Mar 2021,1.0,Balance Sheet Analysis Highlights,532488,good
290,Fixed Assets - YoY Growth in year ended Mar 2022 is 8.65% vs 19.31% in Mar 2021,Fixed Assets,YoY Growth in year ended Mar 2022 is 8.65% vs 19.31% in Mar 2021,-1.0,Balance Sheet Analysis Highlights,532488,bad
291,"Investments - YoY Growth in year ended Mar 2022 is 7,20,000.00% vs 0.00% in Mar 2021",Investments,"YoY Growth in year ended Mar 2022 is 7,20,000.00% vs 0.00% in Mar 2021",1.0,Balance Sheet Analysis Highlights,532488,good
292,Current Assets - YoY Growth in year ended Mar 2022 is 35.25% vs 31.94% in Mar 2021,Current Assets,YoY Growth in year ended Mar 2022 is 35.25% vs 31.94% in Mar 2021,1.0,Balance Sheet Analysis Highlights,532488,good
293,Borrowings - YoY Growth in year ended Mar 2022 is 55.52% vs 622.93% in Mar 2021,Borrowings,YoY Growth in year ended Mar 2022 is 55.52% vs 622.93% in Mar 2021,1.0,Balance Sheet Analysis Highlights,539448,good
294,Other Long Term Liabilities - YoY Growth in year ended Mar 2022 is 23.59% vs 22.29% in Mar 2021,Other Long Term Liabilities,YoY Growth in year ended Mar 2022 is 23.59% vs 22.29% in Mar 2021,-1.0,Balance Sheet Analysis Highlights,539448,bad
295,Fixed Assets - YoY Growth in year ended Mar 2022 is 7.58% vs -66.32% in Mar 2021,Fixed Assets,YoY Growth in year ended Mar 2022 is 7.58% vs -66.32% in Mar 2021,1.0,Balance Sheet Analysis Highlights,539448,good
296,Investments - YoY Growth in year ended Mar 2022 is -87.50% vs 0.00% in Mar 2021,Investments,YoY Growth in year ended Mar 2022 is -87.50% vs 0.00% in Mar 2021,-1.0,Balance Sheet Analysis Highlights,539448,bad
297,Current Assets - YoY Growth in year ended Mar 2022 is -2.81% vs -7.31% in Mar 2021,Current Assets,YoY Growth in year ended Mar 2022 is -2.81% vs -7.31% in Mar 2021,1.0,Balance Sheet Analysis Highlights,539448,good
298,Borrowings - YoY Growth in year ended Mar 2022 is 106.95% vs 21.39% in Mar 2021,Borrowings,YoY Growth in year ended Mar 2022 is 106.95% vs 21.39% in Mar 2021,-1.0,Balance Sheet Analysis Highlights,542066,bad
299,Other Long Term Liabilities - YoY Growth in year ended Mar 2022 is 6.50% vs 72.43% in Mar 2021,Other Long Term Liabilities,YoY Growth in year ended Mar 2022 is 6.50% vs 72.43% in Mar 2021,1.0,Balance Sheet Analysis Highlights,542066,good
300,Fixed Assets - YoY Growth in year ended Mar 2022 is 41.65% vs 35.48% in Mar 2021,Fixed Assets,YoY Growth in year ended Mar 2022 is 41.65% vs 35.48% in Mar 2021,1.0,Balance Sheet Analysis Highlights,542066,good
301,Investments - YoY Growth in year ended Mar 2022 is 51.90% vs 48.22% in Mar 2021,Investments,YoY Growth in year ended Mar 2022 is 51.90% vs 48.22% in Mar 2021,1.0,Balance Sheet Analysis Highlights,542066,good
302,Current Assets - YoY Growth in year ended Mar 2022 is 61.97% vs -59.99% in Mar 2021,Current Assets,YoY Growth in year ended Mar 2022 is 61.97% vs -59.99% in Mar 2021,1.0,Balance Sheet Analysis Highlights,542066,good
303,Borrowings - YoY Growth in year ended Mar 2022 is -12.03% vs -21.66% in Mar 2021,Borrowings,YoY Growth in year ended Mar 2022 is -12.03% vs -21.66% in Mar 2021,-1.0,Balance Sheet Analysis Highlights,500387,bad
304,Other Long Term Liabilities - YoY Growth in year ended Mar 2022 is -13.34% vs -74.59% in Mar 2021,Other Long Term Liabilities,YoY Growth in year ended Mar 2022 is -13.34% vs -74.59% in Mar 2021,-1.0,Balance Sheet Analysis Highlights,500387,bad
305,Fixed Assets - YoY Growth in year ended Mar 2022 is 15.71% vs -2.53% in Mar 2021,Fixed Assets,YoY Growth in year ended Mar 2022 is 15.71% vs -2.53% in Mar 2021,1.0,Balance Sheet Analysis Highlights,500387,good
306,Investments - YoY Growth in year ended Mar 2022 is 17.18% vs 43.64% in Mar 2021,Investments,YoY Growth in year ended Mar 2022 is 17.18% vs 43.64% in Mar 2021,-1.0,Balance Sheet Analysis Highlights,500387,bad
307,Current Assets - YoY Growth in year ended Mar 2022 is 3.46% vs 3.72% in Mar 2021,Current Assets,YoY Growth in year ended Mar 2022 is 3.46% vs 3.72% in Mar 2021,-1.0,Balance Sheet Analysis Highlights,500387,bad
308,Borrowings - YoY Growth in year ended Mar 2022 is 12.58% vs -46.34% in Mar 2021,Borrowings,YoY Growth in year ended Mar 2022 is 12.58% vs -46.34% in Mar 2021,-1.0,Balance Sheet Analysis Highlights,511243,bad
309,Other Long Term Liabilities - YoY Growth in year ended Mar 2022 is  vs -100.00% in Mar 2021,Other Long Term Liabilities,YoY Growth in year ended Mar 2022 is  vs -100.00% in Mar 2021,-1.0,Balance Sheet Analysis Highlights,511243,bad
310,Fixed Assets - YoY Growth in year ended Mar 2022 is 23.76% vs -19.63% in Mar 2021,Fixed Assets,YoY Growth in year ended Mar 2022 is 23.76% vs -19.63% in Mar 2021,1.0,Balance Sheet Analysis Highlights,511243,good
311,"Investments - YoY Growth in year ended Mar 2022 is 29.78% vs 4,722.23% in Mar 2021",Investments,"YoY Growth in year ended Mar 2022 is 29.78% vs 4,722.23% in Mar 2021",1.0,Balance Sheet Analysis Highlights,511243,good
312,Current Assets - YoY Growth in year ended Mar 2022 is -14.59% vs -17.45% in Mar 2021,Current Assets,YoY Growth in year ended Mar 2022 is -14.59% vs -17.45% in Mar 2021,1.0,Balance Sheet Analysis Highlights,511243,good
313,Borrowings - YoY Growth in year ended Mar 2022 is 35.16% vs 2.73% in Mar 2021,Borrowings,YoY Growth in year ended Mar 2022 is 35.16% vs 2.73% in Mar 2021,-1.0,Balance Sheet Analysis Highlights,543066,bad
314,Other Long Term Liabilities - YoY Growth in year ended Mar 2022 is 15.36% vs 7.43% in Mar 2021,Other Long Term Liabilities,YoY Growth in year ended Mar 2022 is 15.36% vs 7.43% in Mar 2021,-1.0,Balance Sheet Analysis Highlights,543066,bad
315,Fixed Assets - YoY Growth in year ended Mar 2022 is 6.47% vs -4.05% in Mar 2021,Fixed Assets,YoY Growth in year ended Mar 2022 is 6.47% vs -4.05% in Mar 2021,1.0,Balance Sheet Analysis Highlights,543066,good
316,,Investments,No Investments in the last few periods;,,Balance Sheet Analysis Highlights,543066,
317,Current Assets - YoY Growth in year ended Mar 2022 is 32.34% vs -0.05% in Mar 2021,Current Assets,YoY Growth in year ended Mar 2022 is 32.34% vs -0.05% in Mar 2021,1.0,Balance Sheet Analysis Highlights,543066,good
318,Borrowings - YoY Growth in year ended Dec 2021 is -0.23% vs 23.58% in Dec 2020,Borrowings,YoY Growth in year ended Dec 2021 is -0.23% vs 23.58% in Dec 2020,1.0,Balance Sheet Analysis Highlights,500425,good
319,"Other Long Term Liabilities - YoY Growth in year ended Dec 2021 is -5.09% vs 1,054.46% in Dec 2020",Other Long Term Liabilities,"YoY Growth in year ended Dec 2021 is -5.09% vs 1,054.46% in Dec 2020",1.0,Balance Sheet Analysis Highlights,500425,good
320,Fixed Assets - YoY Growth in year ended Dec 2021 is 6.91% vs 0.67% in Dec 2020,Fixed Assets,YoY Growth in year ended Dec 2021 is 6.91% vs 0.67% in Dec 2020,1.0,Balance Sheet Analysis Highlights,500425,good
321,Investments - YoY Growth in year ended Dec 2021 is 18.42% vs 11.85% in Dec 2020,Investments,YoY Growth in year ended Dec 2021 is 18.42% vs 11.85% in Dec 2020,1.0,Balance Sheet Analysis Highlights,500425,good
322,Current Assets - YoY Growth in year ended Dec 2021 is 32.94% vs -10.35% in Dec 2020,Current Assets,YoY Growth in year ended Dec 2021 is 32.94% vs -10.35% in Dec 2020,1.0,Balance Sheet Analysis Highlights,500425,good
323,,Borrowings,No Borrowings in the last few periods;,,Balance Sheet Analysis Highlights,500002,
324,Other Long Term Liabilities - YoY Growth in year ended Dec 2022 is -61.10% vs 45.84% in Dec 2021,Other Long Term Liabilities,YoY Growth in year ended Dec 2022 is -61.10% vs 45.84% in Dec 2021,1.0,Balance Sheet Analysis Highlights,500002,good
325,Fixed Assets - YoY Growth in year ended Dec 2022 is 9.29% vs 8.31% in Dec 2021,Fixed Assets,YoY Growth in year ended Dec 2022 is 9.29% vs 8.31% in Dec 2021,1.0,Balance Sheet Analysis Highlights,500002,good
326,,Investments,No Investments in the last few periods;,,Balance Sheet Analysis Highlights,500002,
327,Current Assets - YoY Growth in year ended Dec 2022 is 20.13% vs 8.08% in Dec 2021,Current Assets,YoY Growth in year ended Dec 2022 is 20.13% vs 8.08% in Dec 2021,1.0,Balance Sheet Analysis Highlights,500002,good
328,Borrowings - YoY Growth in year ended Mar 2022 is -19.64% vs  in Mar 2021,Borrowings,YoY Growth in year ended Mar 2022 is -19.64% vs  in Mar 2021,1.0,Balance Sheet Analysis Highlights,517354,good
329,Other Long Term Liabilities - YoY Growth in year ended Mar 2022 is 74.85% vs -4.88% in Mar 2021,Other Long Term Liabilities,YoY Growth in year ended Mar 2022 is 74.85% vs -4.88% in Mar 2021,-1.0,Balance Sheet Analysis Highlights,517354,bad
330,Fixed Assets - YoY Growth in year ended Mar 2022 is 3.37% vs -1.62% in Mar 2021,Fixed Assets,YoY Growth in year ended Mar 2022 is 3.37% vs -1.62% in Mar 2021,1.0,Balance Sheet Analysis Highlights,517354,good
331,,Investments,No Investments in the last few periods;,,Balance Sheet Analysis Highlights,517354,
332,Current Assets - YoY Growth in year ended Mar 2022 is 24.17% vs 52.86% in Mar 2021,Current Assets,YoY Growth in year ended Mar 2022 is 24.17% vs 52.86% in Mar 2021,-1.0,Balance Sheet Analysis Highlights,517354,bad
333,,Borrowings,No Borrowings in the last few periods;,,Balance Sheet Analysis Highlights,500049,
334,Other Long Term Liabilities - YoY Growth in year ended Mar 2022 is 27.36% vs -25.62% in Mar 2021,Other Long Term Liabilities,YoY Growth in year ended Mar 2022 is 27.36% vs -25.62% in Mar 2021,-1.0,Balance Sheet Analysis Highlights,500049,bad
335,Fixed Assets - YoY Growth in year ended Mar 2022 is 2.35% vs 3.05% in Mar 2021,Fixed Assets,YoY Growth in year ended Mar 2022 is 2.35% vs 3.05% in Mar 2021,-1.0,Balance Sheet Analysis Highlights,500049,bad
336,Investments - YoY Growth in year ended Mar 2022 is 20.37% vs 17.62% in Mar 2021,Investments,YoY Growth in year ended Mar 2022 is 20.37% vs 17.62% in Mar 2021,1.0,Balance Sheet Analysis Highlights,500049,good
337,Current Assets - YoY Growth in year ended Mar 2022 is 15.10% vs 26.55% in Mar 2021,Current Assets,YoY Growth in year ended Mar 2022 is 15.10% vs 26.55% in Mar 2021,-1.0,Balance Sheet Analysis Highlights,500049,bad
338,Borrowings - YoY Growth in year ended Mar 2022 is 19.83% vs -16.41% in Mar 2021,Borrowings,YoY Growth in year ended Mar 2022 is 19.83% vs -16.41% in Mar 2021,-1.0,Balance Sheet Analysis Highlights,500547,bad
339,Other Long Term Liabilities - YoY Growth in year ended Mar 2022 is 16.61% vs 31.53% in Mar 2021,Other Long Term Liabilities,YoY Growth in year ended Mar 2022 is 16.61% vs 31.53% in Mar 2021,1.0,Balance Sheet Analysis Highlights,500547,good
340,Fixed Assets - YoY Growth in year ended Mar 2022 is 22.39% vs 2.20% in Mar 2021,Fixed Assets,YoY Growth in year ended Mar 2022 is 22.39% vs 2.20% in Mar 2021,1.0,Balance Sheet Analysis Highlights,500547,good
341,Investments - YoY Growth in year ended Mar 2022 is -4.00% vs -8.60% in Mar 2021,Investments,YoY Growth in year ended Mar 2022 is -4.00% vs -8.60% in Mar 2021,1.0,Balance Sheet Analysis Highlights,500547,good
342,Current Assets - YoY Growth in year ended Mar 2022 is 19.06% vs 20.40% in Mar 2021,Current Assets,YoY Growth in year ended Mar 2022 is 19.06% vs 20.40% in Mar 2021,-1.0,Balance Sheet Analysis Highlights,500547,bad
343,,Borrowings,No Borrowings in the last few periods;,,Balance Sheet Analysis Highlights,500490,
344,Other Long Term Liabilities - YoY Growth in year ended Mar 2022 is 16.60% vs 19.34% in Mar 2021,Other Long Term Liabilities,YoY Growth in year ended Mar 2022 is 16.60% vs 19.34% in Mar 2021,1.0,Balance Sheet Analysis Highlights,500490,good
345,Fixed Assets - YoY Growth in year ended Mar 2022 is -5.01% vs -5.57% in Mar 2021,Fixed Assets,YoY Growth in year ended Mar 2022 is -5.01% vs -5.57% in Mar 2021,1.0,Balance Sheet Analysis Highlights,500490,good
346,Investments - YoY Growth in year ended Mar 2022 is 17.85% vs 39.82% in Mar 2021,Investments,YoY Growth in year ended Mar 2022 is 17.85% vs 39.82% in Mar 2021,-1.0,Balance Sheet Analysis Highlights,500490,bad
347,Current Assets - YoY Growth in year ended Mar 2022 is 25.78% vs 76.53% in Mar 2021,Current Assets,YoY Growth in year ended Mar 2022 is 25.78% vs 76.53% in Mar 2021,-1.0,Balance Sheet Analysis Highlights,500490,bad
348,Borrowings - YoY Growth in year ended Mar 2022 is -53.06% vs -37.67% in Mar 2021,Borrowings,YoY Growth in year ended Mar 2022 is -53.06% vs -37.67% in Mar 2021,1.0,Balance Sheet Analysis Highlights,500087,good
349,Other Long Term Liabilities - YoY Growth in year ended Mar 2022 is -13.68% vs 4.43% in Mar 2021,Other Long Term Liabilities,YoY Growth in year ended Mar 2022 is -13.68% vs 4.43% in Mar 2021,1.0,Balance Sheet Analysis Highlights,500087,good
350,Fixed Assets - YoY Growth in year ended Mar 2022 is 0.55% vs -0.31% in Mar 2021,Fixed Assets,YoY Growth in year ended Mar 2022 is 0.55% vs -0.31% in Mar 2021,1.0,Balance Sheet Analysis Highlights,500087,good
351,Investments - YoY Growth in year ended Mar 2022 is -23.54% vs -5.77% in Mar 2021,Investments,YoY Growth in year ended Mar 2022 is -23.54% vs -5.77% in Mar 2021,-1.0,Balance Sheet Analysis Highlights,500087,bad
352,Current Assets - YoY Growth in year ended Mar 2022 is 11.49% vs 12.84% in Mar 2021,Current Assets,YoY Growth in year ended Mar 2022 is 11.49% vs 12.84% in Mar 2021,-1.0,Balance Sheet Analysis Highlights,500087,bad
353,Borrowings - YoY Growth in year ended Mar 2022 is 14.61% vs 51.07% in Mar 2021,Borrowings,YoY Growth in year ended Mar 2022 is 14.61% vs 51.07% in Mar 2021,1.0,Balance Sheet Analysis Highlights,500124,good
354,Other Long Term Liabilities - YoY Growth in year ended Mar 2022 is -12.17% vs 100.29% in Mar 2021,Other Long Term Liabilities,YoY Growth in year ended Mar 2022 is -12.17% vs 100.29% in Mar 2021,1.0,Balance Sheet Analysis Highlights,500124,good
355,Fixed Assets - YoY Growth in year ended Mar 2022 is 2.64% vs 25.70% in Mar 2021,Fixed Assets,YoY Growth in year ended Mar 2022 is 2.64% vs 25.70% in Mar 2021,-1.0,Balance Sheet Analysis Highlights,500124,bad
356,Investments - YoY Growth in year ended Mar 2022 is -28.17% vs 169.59% in Mar 2021,Investments,YoY Growth in year ended Mar 2022 is -28.17% vs 169.59% in Mar 2021,-1.0,Balance Sheet Analysis Highlights,500124,bad
357,Current Assets - YoY Growth in year ended Mar 2022 is 22.21% vs 15.49% in Mar 2021,Current Assets,YoY Growth in year ended Mar 2022 is 22.21% vs 15.49% in Mar 2021,1.0,Balance Sheet Analysis Highlights,500124,good
358,Borrowings - YoY Growth in year ended Mar 2022 is 4.38% vs 3.79% in Mar 2021,Borrowings,YoY Growth in year ended Mar 2022 is 4.38% vs 3.79% in Mar 2021,-1.0,Balance Sheet Analysis Highlights,503806,bad
359,Other Long Term Liabilities - YoY Growth in year ended Mar 2022 is 26.07% vs -3.35% in Mar 2021,Other Long Term Liabilities,YoY Growth in year ended Mar 2022 is 26.07% vs -3.35% in Mar 2021,-1.0,Balance Sheet Analysis Highlights,503806,bad
360,Fixed Assets - YoY Growth in year ended Mar 2022 is 17.41% vs 11.28% in Mar 2021,Fixed Assets,YoY Growth in year ended Mar 2022 is 17.41% vs 11.28% in Mar 2021,1.0,Balance Sheet Analysis Highlights,503806,good
