,newsid,description,entts,imagepath,isdeleted,link,newstype,publisheddate,source,CompanyName,topnews,ScripCode,category,stockid
168,49e1da414bcfb528e0abeb0a1df338e2,"Tech Mahindra closed today at 1098, down -0.17% from yesterday\'s 1099.85 | Mint  Mint",,,,https://news.google.com/rss/articles/CBMicWh0dHBzOi8vd3d3LmxpdmVtaW50LmNvbS9tYXJrZXQvbGl2ZS1ibG9nL3RlY2gtbWFoaW5kcmEtc2hhcmUtcHJpY2UtbGl2ZS1ibG9nLWZvci0yNS1tYXktMjAyMy0xMTY4NDk4MzMwMjEwNC5odG1s0gF1aHR0cHM6Ly93d3cubGl2ZW1pbnQuY29tL21hcmtldC9saXZlLWJsb2cvdGVjaC1tYWhpbmRyYS1zaGFyZS1wcmljZS1saXZlLWJsb2ctZm9yLTI1LW1heS0yMDIzL2FtcC0xMTY4NDk4MzMwMjEwNC5odG1s?oc=5,STKNWS,25-May-2023 16:18,https://www.livemint.com,"Tech Mahindra closed today at 1098, down -0.17% from yesterday\'s 1099.85 | Mint",,532755,,779228.0
169,370206a9f166af0230b5e70f79c62664,"Tech Mahindra closed today at 1099.85, up 0.8% from yesterday\'s 1091.1 | Mint  Mint",,,,https://news.google.com/rss/articles/CBMicWh0dHBzOi8vd3d3LmxpdmVtaW50LmNvbS9tYXJrZXQvbGl2ZS1ibG9nL3RlY2gtbWFoaW5kcmEtc2hhcmUtcHJpY2UtbGl2ZS1ibG9nLWZvci0yNC1tYXktMjAyMy0xMTY4NDg5OTAwOTE0MS5odG1s0gF1aHR0cHM6Ly93d3cubGl2ZW1pbnQuY29tL21hcmtldC9saXZlLWJsb2cvdGVjaC1tYWhpbmRyYS1zaGFyZS1wcmljZS1saXZlLWJsb2ctZm9yLTI0LW1heS0yMDIzL2FtcC0xMTY4NDg5OTAwOTE0MS5odG1s?oc=5,STKNWS,24-May-2023 16:20,https://www.livemint.com,"Tech Mahindra closed today at 1099.85, up 0.8% from yesterday\'s 1091.1 | Mint",,532755,,779228.0
170,801be3d117c759e8e8258d64b5a9000c,"Tech Mahindra Ltd Share Price Today, TECHM Share Price NSE, BSE  Business Today",,,,https://news.google.com/rss/articles/CBMiTmh0dHBzOi8vd3d3LmJ1c2luZXNzdG9kYXkuaW4vc3RvY2tzL3RlY2gtbWFoaW5kcmEtbHRkLXRlY2htLXNoYXJlLXByaWNlLTM2NTk5M9IBAA?oc=5,STKNWS,23-May-2023 15:59,https://www.businesstoday.in,"Tech Mahindra Ltd Share Price Today, TECHM Share Price NSE, BSE",,532755,,779228.0
171,daf3aaf36cbad83cac9a53966d3cdeba,"Varun Beverages Ltd Share Price Today, VBL Share Price NSE, BSE  Business Today",,,,https://news.google.com/rss/articles/CBMiTmh0dHBzOi8vd3d3LmJ1c2luZXNzdG9kYXkuaW4vc3RvY2tzL3ZhcnVuLWJldmVyYWdlcy1sdGQtdmJsLXNoYXJlLXByaWNlLTM2NTI4M9IBAA?oc=5,STKNWS,18-May-2023 15:58,https://www.businesstoday.in,"Varun Beverages Ltd Share Price Today, VBL Share Price NSE, BSE",,540180,,1002685.0
172,daf3aaf36cbad83cac9a53966d3cdeba,"Varun Beverages Ltd Share Price Today, VBL Share Price NSE, BSE  Business Today",1684346404.0,,0.0,https://news.google.com/rss/articles/CBMiTmh0dHBzOi8vd3d3LmJ1c2luZXNzdG9kYXkuaW4vc3RvY2tzL3ZhcnVuLWJldmVyYWdlcy1sdGQtdmJsLXNoYXJlLXByaWNlLTM2NTI4M9IBAA?oc=5,STKNWS,17-May-2023 15:59,https://www.businesstoday.in,"Varun Beverages Ltd Share Price Today, VBL Share Price NSE, BSE",0.0,540180,,
173,daf3aaf36cbad83cac9a53966d3cdeba,"Varun Beverages Ltd Share Price Today, VBL Share Price NSE, BSE  Business Today",,,,https://news.google.com/rss/articles/CBMiTmh0dHBzOi8vd3d3LmJ1c2luZXNzdG9kYXkuaW4vc3RvY2tzL3ZhcnVuLWJldmVyYWdlcy1sdGQtdmJsLXNoYXJlLXByaWNlLTM2NTI4M9IBAA?oc=5,STKNWS,12-May-2023 15:59,https://www.businesstoday.in,"Varun Beverages Ltd Share Price Today, VBL Share Price NSE, BSE",,540180,,1002685.0
174,daf3aaf36cbad83cac9a53966d3cdeba,"Varun Beverages Ltd Share Price Today, VBL Share Price NSE, BSE  Business Today",1684173603.0,,0.0,https://news.google.com/rss/articles/CBMiTmh0dHBzOi8vd3d3LmJ1c2luZXNzdG9kYXkuaW4vc3RvY2tzL3ZhcnVuLWJldmVyYWdlcy1sdGQtdmJsLXNoYXJlLXByaWNlLTM2NTI4M9IBAA?oc=5,STKNWS,15-May-2023 15:57,https://www.businesstoday.in,"Varun Beverages Ltd Share Price Today, VBL Share Price NSE, BSE",0.0,540180,,
175,fc4036fb44788a397a6e9dd3e593929c,"Godrej Consumer Products Ltd Share Price Today, GODREJCP Share Price NSE, BSE  Business Today",,,,https://news.google.com/rss/articles/CBMiXGh0dHBzOi8vd3d3LmJ1c2luZXNzdG9kYXkuaW4vc3RvY2tzL2dvZHJlai1jb25zdW1lci1wcm9kdWN0cy1sdGQtZ29kcmVqY3Atc2hhcmUtcHJpY2UtMzY1MTU10gEA?oc=5,STKNWS,19-May-2023 15:59,https://www.businesstoday.in,"Godrej Consumer Products Ltd Share Price Today, GODREJCP Share Price NSE, BSE",,532424,,597425.0
176,59b407bae392b2dfafa6226465e77ff5,"Stocks in news: L&T, Dr Reddy\'s, Airtel, JSW Steel, ONGC, Lupin, Godrej Consumer Products  Economic Times",,,,https://news.google.com/rss/articles/CBMiowFodHRwczovL2Vjb25vbWljdGltZXMuaW5kaWF0aW1lcy5jb20vbWFya2V0cy9zdG9ja3MvbmV3cy9zdG9ja3MtaW4tbmV3cy1sdC1kci1yZWRkeXMtYWlydGVsLWpzdy1zdGVlbC1vbmdjLWx1cGluLWdvZHJlai1jb25zdW1lci1wcm9kdWN0cy9hcnRpY2xlc2hvdy8xMDAxNDExNzQuY21z0gGeAWh0dHBzOi8vbS5lY29ub21pY3RpbWVzLmNvbS9tYXJrZXRzL3N0b2Nrcy9uZXdzL3N0b2Nrcy1pbi1uZXdzLWx0LWRyLXJlZGR5cy1haXJ0ZWwtanN3LXN0ZWVsLW9uZ2MtbHVwaW4tZ29kcmVqLWNvbnN1bWVyLXByb2R1Y3RzL2FtcF9hcnRpY2xlc2hvdy8xMDAxNDExNzQuY21z?oc=5,STKNWS,11-May-2023 07:00,https://economictimes.indiatimes.com,"Stocks in news: L&T, Dr Reddy\'s, Airtel, JSW Steel, ONGC, Lupin, Godrej Consumer Products",,532424,,597425.0
177,d653e7f951c238aa7fabdc10903ebb86,"Godrej Consumer Q4 net profit up 24.5% to Rs 452.11 cr, revenue up 9.6% to Rs 3,172.21 cr  The Financial Express",,,,https://news.google.com/rss/articles/CBMihQFodHRwczovL3d3dy5maW5hbmNpYWxleHByZXNzLmNvbS9pbmR1c3RyeS9nb2RyZWotY29uc3VtZXItcTQtbmV0LXByb2ZpdC11cC0yNC01LXRvLXJzLTQ1MjExLWNyLXJldmVudWUtdXAtOTYtdG8tcnMtMzE3MjIxLWNyLzMwODIyODEv0gGKAWh0dHBzOi8vd3d3LmZpbmFuY2lhbGV4cHJlc3MuY29tL2luZHVzdHJ5L2dvZHJlai1jb25zdW1lci1xNC1uZXQtcHJvZml0LXVwLTI0LTUtdG8tcnMtNDUyMTEtY3ItcmV2ZW51ZS11cC05Ni10by1ycy0zMTcyMjEtY3IvMzA4MjI4MS9saXRlLw?oc=5,STKNWS,10-May-2023 19:42,https://www.financialexpress.com,"Godrej Consumer Q4 net profit up 24.5% to Rs 452.11 cr, revenue up 9.6% to Rs 3,172.21 cr",,532424,,597425.0
178,8c15168fce4a1724d2724ea9abe2172f,"Godrej Consumer Products to raise 5,000 cr through non-convertible debentures | Mint  Mint",,,,https://news.google.com/rss/articles/CBMilAFodHRwczovL3d3dy5saXZlbWludC5jb20vY29tcGFuaWVzL25ld3MvZ29kcmVqLWNvbnN1bWVyLXByb2R1Y3RzLXE0LWZpcm0tdG8tcmFpc2UtcnMtNS0wMDAtY3ItdGhyb3VnaC1ub24tY29udmVydGlibGUtZGViZW50dXJlcy0xMTY4MzczNzM5MDg1MS5odG1s0gGYAWh0dHBzOi8vd3d3LmxpdmVtaW50LmNvbS9jb21wYW5pZXMvbmV3cy9nb2RyZWotY29uc3VtZXItcHJvZHVjdHMtcTQtZmlybS10by1yYWlzZS1ycy01LTAwMC1jci10aHJvdWdoLW5vbi1jb252ZXJ0aWJsZS1kZWJlbnR1cmVzL2FtcC0xMTY4MzczNzM5MDg1MS5odG1s?oc=5,STKNWS,10-May-2023 22:32,https://www.livemint.com,"Godrej Consumer Products to raise 5,000 cr through non-convertible debentures | Mint",,532424,,597425.0
179,2b20a76ca8ca788a13bf094257c6366d,"Hot stocks on May 25, 2023: Trident, Adani Transmission, NCC, Adani Enterprises and more  Business Today",1685035803.0,,0.0,https://news.google.com/rss/articles/CBMilQFodHRwczovL3d3dy5idXNpbmVzc3RvZGF5LmluL3Zpc3VhbHN0b3JpZXMvc3RvY2svaG90LXN0b2Nrcy1vbi1tYXktMjUtMjAyMy10cmlkZW50LWFkYW5pLXRyYW5zbWlzc2lvbi1uY2MtYWRhbmktZW50ZXJwcmlzZXMtYW5kLW1vcmUtMzgzNDUtMjUtMDUtMjAyM9IBlQFodHRwczovL3d3dy5idXNpbmVzc3RvZGF5LmluL3Zpc3VhbHN0b3JpZXMvc3RvY2svaG90LXN0b2Nrcy1vbi1tYXktMjUtMjAyMy10cmlkZW50LWFkYW5pLXRyYW5zbWlzc2lvbi1uY2MtYWRhbmktZW50ZXJwcmlzZXMtYW5kLW1vcmUtMzgzNDUtMjUtMDUtMjAyMw?oc=5,STKNWS,25-May-2023 11:11,https://www.businesstoday.in,"Hot stocks on May 25, 2023: Trident, Adani Transmission, NCC, Adani Enterprises and more",0.0,539254,,
180,c2cc6f1f9e6be6ed6522923c020de132,Adani Transmission shares hit upper circuit to top Rs 1 lakh crore market cap  Business Today,,,,https://news.google.com/rss/articles/CBMimAFodHRwczovL3d3dy5idXNpbmVzc3RvZGF5LmluL21hcmtldHMvY29tcGFueS1zdG9jay9zdG9yeS9hZGFuaS10cmFuc21pc3Npb24tc2hhcmVzLWhpdC11cHBlci1jaXJjdWl0LXRvLXRvcC1ycy0xLWxha2gtY3JvcmUtbWFya2V0LWNhcC0zODI1NTMtMjAyMy0wNS0yNNIBnAFodHRwczovL3d3dy5idXNpbmVzc3RvZGF5LmluL2FtcC9tYXJrZXRzL2NvbXBhbnktc3RvY2svc3RvcnkvYWRhbmktdHJhbnNtaXNzaW9uLXNoYXJlcy1oaXQtdXBwZXItY2lyY3VpdC10by10b3AtcnMtMS1sYWtoLWNyb3JlLW1hcmtldC1jYXAtMzgyNTUzLTIwMjMtMDUtMjQ?oc=5,STKNWS,24-May-2023 10:20,https://www.businesstoday.in,Adani Transmission shares hit upper circuit to top Rs 1 lakh crore market cap,,539254,,999961.0
181,624a18f530a8437402af3cec5960e786,"Adani Total Gas, Adani Transmission, Nykaa among 9 BSE 500 stocks available at up to 80% discount from 52-week highs  Business Today",,,,https://news.google.com/rss/articles/CBMitQFodHRwczovL3d3dy5idXNpbmVzc3RvZGF5LmluL21hcmtldHMvc3RvY2tzL3N0b3J5L2FkYW5pLXRvdGFsLWdhcy1hZGFuaS10cmFuc21pc3Npb24tbnlrYWEtYW1vbmctOS1ic2UtNTAwLXN0b2Nrcy1hdmFpbGFibGUtYXQtdXAtdG8tODAtZGlzY291bnQtZnJvbS01Mi13ZWVrLWhpZ2hzLTM4MjU4OS0yMDIzLTA1LTI00gG5AWh0dHBzOi8vd3d3LmJ1c2luZXNzdG9kYXkuaW4vYW1wL21hcmtldHMvc3RvY2tzL3N0b3J5L2FkYW5pLXRvdGFsLWdhcy1hZGFuaS10cmFuc21pc3Npb24tbnlrYWEtYW1vbmctOS1ic2UtNTAwLXN0b2Nrcy1hdmFpbGFibGUtYXQtdXAtdG8tODAtZGlzY291bnQtZnJvbS01Mi13ZWVrLWhpZ2hzLTM4MjU4OS0yMDIzLTA1LTI0?oc=5,STKNWS,24-May-2023 12:59,https://www.businesstoday.in,"Adani Total Gas, Adani Transmission, Nykaa among 9 BSE 500 stocks available at up to 80% discount from 52-week highs",,539254,,999961.0
182,f95bdb1ac9ce2ca36d868565a2c0c284,"Adani Enterprises, Adani Transmission, Adani Green stocks in focus as Rajiv Jain\'s GQG may buy $1 billion worth shares  Business Today",,,,https://news.google.com/rss/articles/CBMivQFodHRwczovL3d3dy5idXNpbmVzc3RvZGF5LmluL21hcmtldHMvY29tcGFueS1zdG9jay9zdG9yeS9hZGFuaS1lbnRlcnByaXNlcy1hZGFuaS10cmFuc21pc3Npb24tYWRhbmktZ3JlZW4tc3RvY2tzLWluLWZvY3VzLWFzLXJhaml2LWphaW5zLWdxZy1tYXktYnV5LTEtYmlsbGlvbi13b3J0aC1zaGFyZXMtMzgyNTM0LTIwMjMtMDUtMjTSAcEBaHR0cHM6Ly93d3cuYnVzaW5lc3N0b2RheS5pbi9hbXAvbWFya2V0cy9jb21wYW55LXN0b2NrL3N0b3J5L2FkYW5pLWVudGVycHJpc2VzLWFkYW5pLXRyYW5zbWlzc2lvbi1hZGFuaS1ncmVlbi1zdG9ja3MtaW4tZm9jdXMtYXMtcmFqaXYtamFpbnMtZ3FnLW1heS1idXktMS1iaWxsaW9uLXdvcnRoLXNoYXJlcy0zODI1MzQtMjAyMy0wNS0yNA?oc=5,STKNWS,24-May-2023 08:47,https://www.businesstoday.in,"Adani Enterprises, Adani Transmission, Adani Green stocks in focus as Rajiv Jain\'s GQG may buy $1 billion worth shares",,539254,,999961.0
183,b1b2e9306556dcda49e9d34b219b74f5,"Hindustan Aeron EPS has increased to Rs. 8.66 in September 2018 from Rs. 0.00 in September 2017. Hindustan Aeron shares closed at 790.30 on November 07, 2018 (NSE) and has given -28.68% returns over the last 6 months and -30.24% over the last 12Â ...",1542199930.0,//t2.gstatic.com/images?q=tbn:ANd9GcQkcZ4o75aeW6TeujVWOTgpyj7acjhVBoXQ3vAloddwpWD04JqqsJ0cgBOiFexP2Xh9ba7WeSu2,0.0,https://www.moneycontrol.com/news/business/earnings/hindustan-aeron-standalone-september-2018-net-sales-at-rs-2610-33-crore-up-9-66-q-o-q-3143741.html,STKNWS,09-Nov-2018 15:25,https://www.moneycontrol.com,"Hindustan Aeron Standalone September 2018 Net Sales at Rs 2610.33 crore, up 9.66% QoQ",0.0,541154,,
184,35169408f9e3ec33a5114e3e4c996b3c,"Eicher Motors closed today at 3689, up 0.98% from yesterday\'s 3653.25 | Mint  Mint",1685109603.0,,0.0,https://news.google.com/rss/articles/CBMicWh0dHBzOi8vd3d3LmxpdmVtaW50LmNvbS9tYXJrZXQvbGl2ZS1ibG9nL2VpY2hlci1tb3RvcnMtc2hhcmUtcHJpY2UtbGl2ZS1ibG9nLWZvci0yNi1tYXktMjAyMy0xMTY4NTA2OTA3NzcwMi5odG1s0gF1aHR0cHM6Ly93d3cubGl2ZW1pbnQuY29tL21hcmtldC9saXZlLWJsb2cvZWljaGVyLW1vdG9ycy1zaGFyZS1wcmljZS1saXZlLWJsb2ctZm9yLTI2LW1heS0yMDIzL2FtcC0xMTY4NTA2OTA3NzcwMi5odG1s?oc=5,STKNWS,26-May-2023 16:00,https://www.livemint.com,"Eicher Motors closed today at 3689, up 0.98% from yesterday\'s 3653.25 | Mint",0.0,505200,,
185,ab40bfeb07a44909891105774b236361,"Eicher Motors Ltd Share Price Today, EICHERMOT Share Price NSE, BSE  Business Today",,,,https://news.google.com/rss/articles/CBMiUmh0dHBzOi8vd3d3LmJ1c2luZXNzdG9kYXkuaW4vc3RvY2tzL2VpY2hlci1tb3RvcnMtbHRkLWVpY2hlcm1vdC1zaGFyZS1wcmljZS0zNjE0NzTSAQA?oc=5,STKNWS,25-May-2023 15:58,https://www.businesstoday.in,"Eicher Motors Ltd Share Price Today, EICHERMOT Share Price NSE, BSE",,505200,,501249.0
186,a0150f98d64592a1177ce63771de1bdb,"Eicher Motors closed today at 3653.25, up 1.18% from yesterday\'s 3610.5 | Mint  Mint",,,,https://news.google.com/rss/articles/CBMicWh0dHBzOi8vd3d3LmxpdmVtaW50LmNvbS9tYXJrZXQvbGl2ZS1ibG9nL2VpY2hlci1tb3RvcnMtc2hhcmUtcHJpY2UtbGl2ZS1ibG9nLWZvci0yNS1tYXktMjAyMy0xMTY4NDk4Mzc5ODcwMi5odG1s0gF1aHR0cHM6Ly93d3cubGl2ZW1pbnQuY29tL21hcmtldC9saXZlLWJsb2cvZWljaGVyLW1vdG9ycy1zaGFyZS1wcmljZS1saXZlLWJsb2ctZm9yLTI1LW1heS0yMDIzL2FtcC0xMTY4NDk4Mzc5ODcwMi5odG1s?oc=5,STKNWS,25-May-2023 16:21,https://www.livemint.com,"Eicher Motors closed today at 3653.25, up 1.18% from yesterday\'s 3610.5 | Mint",,505200,,501249.0
187,ab40bfeb07a44909891105774b236361,"Eicher Motors Ltd Share Price Today, EICHERMOT Share Price NSE, BSE  Business Today",,,,https://news.google.com/rss/articles/CBMiUmh0dHBzOi8vd3d3LmJ1c2luZXNzdG9kYXkuaW4vc3RvY2tzL2VpY2hlci1tb3RvcnMtbHRkLWVpY2hlcm1vdC1zaGFyZS1wcmljZS0zNjE0NzTSAQA?oc=5,STKNWS,24-May-2023 15:59,https://www.businesstoday.in,"Eicher Motors Ltd Share Price Today, EICHERMOT Share Price NSE, BSE",,505200,,501249.0
188,e5591e9138804fa7e766ad9d77de8e51,"Hot stocks on May 24, 2023: Adani Power, Vedanta, Adani Green, Tata Motors and more  Business Today",,,,https://news.google.com/rss/articles/CBMikAFodHRwczovL3d3dy5idXNpbmVzc3RvZGF5LmluL3Zpc3VhbHN0b3JpZXMvc3RvY2svaG90LXN0b2Nrcy1vbi1tYXktMjQtMjAyMy1hZGFuaS1wb3dlci12ZWRhbnRhLWFkYW5pLWdyZWVuLXRhdGEtbW90b3JzLWFuZC1tb3JlLTM4MTQyLTI0LTA1LTIwMjPSAZABaHR0cHM6Ly93d3cuYnVzaW5lc3N0b2RheS5pbi92aXN1YWxzdG9yaWVzL3N0b2NrL2hvdC1zdG9ja3Mtb24tbWF5LTI0LTIwMjMtYWRhbmktcG93ZXItdmVkYW50YS1hZGFuaS1ncmVlbi10YXRhLW1vdG9ycy1hbmQtbW9yZS0zODE0Mi0yNC0wNS0yMDIz?oc=5,STKNWS,24-May-2023 11:07,https://www.businesstoday.in,"Hot stocks on May 24, 2023: Adani Power, Vedanta, Adani Green, Tata Motors and more",,533096,,962209.0
189,ec1894947b9761dddebc6333694653c5,Adani Power shares rise 0.04 per cent in Thursday\'s trading session  Economic Times<br>Adani Power shares gain 3.36% as Sensex rises  The Economic Times<br>Adani Enterprises stock still 30% away from recovering Hindenburg loss; how far are other Adani group stocks?  The Financial Express<br>,,,,https://news.google.com/rss/articles/CBMinAFodHRwczovL2Vjb25vbWljdGltZXMuaW5kaWF0aW1lcy5jb20vbWFya2V0cy9zdG9ja3Mvc3RvY2std2F0Y2gvYWRhbmktcG93ZXItc2hhcmVzLXJpc2UtMC0wNC1wZXItY2VudC1pbi10aHVyc2RheXMtdHJhZGluZy1zZXNzaW9uL2FydGljbGVzaG93LzEwMDQ5MjE2Ni5jbXPSAZcBaHR0cHM6Ly9tLmVjb25vbWljdGltZXMuY29tL21hcmtldHMvc3RvY2tzL3N0b2NrLXdhdGNoL2FkYW5pLXBvd2VyLXNoYXJlcy1yaXNlLTAtMDQtcGVyLWNlbnQtaW4tdGh1cnNkYXlzLXRyYWRpbmctc2Vzc2lvbi9hbXBfYXJ0aWNsZXNob3cvMTAwNDkyMTY2LmNtcw?oc=5,STKNWS,25-May-2023 10:36,https://economictimes.indiatimes.com,Adani Power shares rise 0.04 per cent in Thursday\'s trading session,,533096,,962209.0
190,ab6746b9209c828510ce69b520bb62b2,"Stocks to Watch: Coal India, BPCL, Adani Power, Glenmark Pharma, Zee | Mint  Mint",,,,https://news.google.com/rss/articles/CBMihQFodHRwczovL3d3dy5saXZlbWludC5jb20vbWFya2V0L3N0b2NrLW1hcmtldC1uZXdzL3N0b2Nrcy10by13YXRjaC1jb2FsLWluZGlhLWJwY2wtYWRhbmktcG93ZXItZ2xlbm1hcmstcGhhcm1hLXplZS0xMTY4NDgwMzY2NjA0Ni5odG1s0gGJAWh0dHBzOi8vd3d3LmxpdmVtaW50LmNvbS9tYXJrZXQvc3RvY2stbWFya2V0LW5ld3Mvc3RvY2tzLXRvLXdhdGNoLWNvYWwtaW5kaWEtYnBjbC1hZGFuaS1wb3dlci1nbGVubWFyay1waGFybWEtemVlL2FtcC0xMTY4NDgwMzY2NjA0Ni5odG1s?oc=5,STKNWS,23-May-2023 07:22,https://www.livemint.com,"Stocks to Watch: Coal India, BPCL, Adani Power, Glenmark Pharma, Zee | Mint",,533096,,962209.0
191,95c1f12592bc0c33f8c56d3400829bde,"Stocks To Watch: Adani Power, Coal India, PB Fintech, HEG, Shree Cement, JSW Steel, Amara Raja Batteries, ITI  The Financial Express",,,,https://news.google.com/rss/articles/CBMilgFodHRwczovL3d3dy5maW5hbmNpYWxleHByZXNzLmNvbS9tYXJrZXQvc3RvY2tzLXRvLXdhdGNoLWFkYW5pLXBvd2VyLWNvYWwtaW5kaWEtcGItZmludGVjaC1oZWctc2hyZWUtY2VtZW50LWpzdy1zdGVlbC1hbWFyYS1yYWphLWJhdHRlcmllcy1pdGkvMzA5ODA2MS_SAZsBaHR0cHM6Ly93d3cuZmluYW5jaWFsZXhwcmVzcy5jb20vbWFya2V0L3N0b2Nrcy10by13YXRjaC1hZGFuaS1wb3dlci1jb2FsLWluZGlhLXBiLWZpbnRlY2gtaGVnLXNocmVlLWNlbWVudC1qc3ctc3RlZWwtYW1hcmEtcmFqYS1iYXR0ZXJpZXMtaXRpLzMwOTgwNjEvbGl0ZS8?oc=5,STKNWS,23-May-2023 07:58,https://www.financialexpress.com,"Stocks To Watch: Adani Power, Coal India, PB Fintech, HEG, Shree Cement, JSW Steel, Amara Raja Batteries, ITI",,533096,,962209.0
192,bf6f47d5f6f9babeb52e695c73b6b5e2,"Indusind Bank closed today at 1268.2, up 0.36% from yesterday\'s 1263.65 | Mint  Mint",1685109603.0,,0.0,https://news.google.com/rss/articles/CBMicWh0dHBzOi8vd3d3LmxpdmVtaW50LmNvbS9tYXJrZXQvbGl2ZS1ibG9nL2luZHVzaW5kLWJhbmstc2hhcmUtcHJpY2UtbGl2ZS1ibG9nLWZvci0yNi1tYXktMjAyMy0xMTY4NTA3MDA0ODU2OC5odG1s0gF1aHR0cHM6Ly93d3cubGl2ZW1pbnQuY29tL21hcmtldC9saXZlLWJsb2cvaW5kdXNpbmQtYmFuay1zaGFyZS1wcmljZS1saXZlLWJsb2ctZm9yLTI2LW1heS0yMDIzL2FtcC0xMTY4NTA3MDA0ODU2OC5odG1s?oc=5,STKNWS,26-May-2023 16:02,https://www.livemint.com,"Indusind Bank closed today at 1268.2, up 0.36% from yesterday\'s 1263.65 | Mint",0.0,532187,,
193,90b5c84144239c6c127713941e78fa6c,"Indusind Bank closed today at 1263.65, down -0.7% from yesterday\'s 1272.5 | Mint  Mint",,,,https://news.google.com/rss/articles/CBMicWh0dHBzOi8vd3d3LmxpdmVtaW50LmNvbS9tYXJrZXQvbGl2ZS1ibG9nL2luZHVzaW5kLWJhbmstc2hhcmUtcHJpY2UtbGl2ZS1ibG9nLWZvci0yNS1tYXktMjAyMy0xMTY4NDk4NDkxMjA5MS5odG1s0gF1aHR0cHM6Ly93d3cubGl2ZW1pbnQuY29tL21hcmtldC9saXZlLWJsb2cvaW5kdXNpbmQtYmFuay1zaGFyZS1wcmljZS1saXZlLWJsb2ctZm9yLTI1LW1heS0yMDIzL2FtcC0xMTY4NDk4NDkxMjA5MS5odG1s?oc=5,STKNWS,25-May-2023 16:06,https://www.livemint.com,"Indusind Bank closed today at 1263.65, down -0.7% from yesterday\'s 1272.5 | Mint",,532187,,250217.0
194,c68f47c92f69088d9bfeef0d78d4991b,"IndusInd Bank fixes record date for 14 per share dividend, scrip trading near 52-week-high | Mint  Mint",,,,https://news.google.com/rss/articles/CBMioAFodHRwczovL3d3dy5saXZlbWludC5jb20vbWFya2V0L3N0b2NrLW1hcmtldC1uZXdzL2luZHVzaW5kLWJhbmstZml4ZXMtcmVjb3JkLWRhdGUtZm9yLXJzLTE0LXBlci1zaGFyZS1kaXZpZGVuZC1zY3JpcC10cmFkaW5nLW5lYXItNTJ3ZWVraGlnaC0xMTY4NDkxOTE0MjQ2Ny5odG1s0gGkAWh0dHBzOi8vd3d3LmxpdmVtaW50LmNvbS9tYXJrZXQvc3RvY2stbWFya2V0LW5ld3MvaW5kdXNpbmQtYmFuay1maXhlcy1yZWNvcmQtZGF0ZS1mb3ItcnMtMTQtcGVyLXNoYXJlLWRpdmlkZW5kLXNjcmlwLXRyYWRpbmctbmVhci01MndlZWtoaWdoL2FtcC0xMTY4NDkxOTE0MjQ2Ny5odG1s?oc=5,STKNWS,24-May-2023 14:38,https://www.livemint.com,"IndusInd Bank fixes record date for 14 per share dividend, scrip trading near 52-week-high | Mint",,532187,,250217.0
195,3204ad9734ea8bdfe7e59ca34168d977,"Indusind Bank closed today at 1272.5, up 1.01% from yesterday\'s 1259.75 | Mint  Mint",,,,https://news.google.com/rss/articles/CBMicWh0dHBzOi8vd3d3LmxpdmVtaW50LmNvbS9tYXJrZXQvbGl2ZS1ibG9nL2luZHVzaW5kLWJhbmstc2hhcmUtcHJpY2UtbGl2ZS1ibG9nLWZvci0yNC1tYXktMjAyMy0xMTY4NDg5NjU1NjYwNC5odG1s0gF1aHR0cHM6Ly93d3cubGl2ZW1pbnQuY29tL21hcmtldC9saXZlLWJsb2cvaW5kdXNpbmQtYmFuay1zaGFyZS1wcmljZS1saXZlLWJsb2ctZm9yLTI0LW1heS0yMDIzL2FtcC0xMTY4NDg5NjU1NjYwNC5odG1s?oc=5,STKNWS,24-May-2023 16:28,https://www.livemint.com,"Indusind Bank closed today at 1272.5, up 1.01% from yesterday\'s 1259.75 | Mint",,532187,,250217.0
196,77481c8e525448e53d7f908eb16e27ea,Best senior citizen FD interest rates: PNB vs Bank of Baroda vs Kotak Mahindra Bank vs SBI vs HDFC Bank vs  Economic Times,,,,https://news.google.com/rss/articles/CBMiwQFodHRwczovL2Vjb25vbWljdGltZXMuaW5kaWF0aW1lcy5jb20vd2VhbHRoL2ludmVzdC9iZXN0LXNlbmlvci1jaXRpemVuLWZkLWludGVyZXN0LXJhdGVzLXBuYi12cy1iYW5rLW9mLWJhcm9kYS12cy1rb3Rhay1tYWhpbmRyYS1iYW5rLXZzLXNiaS12cy1oZGZjLWJhbmstdnMtaWNpY2ktYmFuay9hcnRpY2xlc2hvdy8xMDAzNTc3MDguY21z0gG8AWh0dHBzOi8vbS5lY29ub21pY3RpbWVzLmNvbS93ZWFsdGgvaW52ZXN0L2Jlc3Qtc2VuaW9yLWNpdGl6ZW4tZmQtaW50ZXJlc3QtcmF0ZXMtcG5iLXZzLWJhbmstb2YtYmFyb2RhLXZzLWtvdGFrLW1haGluZHJhLWJhbmstdnMtc2JpLXZzLWhkZmMtYmFuay12cy1pY2ljaS1iYW5rL2FtcF9hcnRpY2xlc2hvdy8xMDAzNTc3MDguY21z?oc=5,STKNWS,24-May-2023 17:17,https://economictimes.indiatimes.com,Best senior citizen FD interest rates: PNB vs Bank of Baroda vs Kotak Mahindra Bank vs SBI vs HDFC Bank vs,,532134,,824055.0
